32.83734568792508 -119.76207508180478
39.38934535440519 -120.23680366020149
40.62797910100551 -123.07407623386025
37.35543438728868 -118.21180736292972
41.820392952735425 -122.8174482779874
34.766967155869985 -123.31605595344143
41.264356182214 -120.96807320953194
39.09381183627266 -122.91479148970433
36.75302309379424 -122.696622255041
40.96689989313123 -121.70758272850945
37.767060408698015 -122.68552841793621
41.502875124714635 -120.46112129392138
34.693650892699864 -123.58009926223286
39.57125797937754 -121.04998161527159
35.66169908825307 -118.26455118392765
41.61719136035557 -119.68935438687883
39.081177458797626 -123.53432909749094
38.90688510736995 -122.79908376276981
33.55100676023443 -123.03999777047771
38.74420385735051 -118.22753983613026
34.74357169372351 -122.06904556680338
38.726757273469595 -120.19664822639658
41.327430517337426 -116.95742523891691
34.144405453811245 -116.98885726193892
34.216134126249926 -119.94269161554755
40.65081191141234 -121.81434919973634
41.66316028681396 -120.37489128611118
41.68506086116163 -122.51845400682032
35.48929809901627 -121.36409789189307
38.079413035571804 -117.7808528859506
40.1573158570149 -119.47351614794464
39.43459104495333 -119.7334166510463
34.076457529744715 -122.96136049716574
34.31028254991357 -123.63789136844093
41.41994306720871 -120.89992873252079
33.89409279277387 -122.64704915216508
38.59198121190714 -117.28020824499872
37.08059080021815 -120.17494430501704
37.624153652052286 -123.13794999154265
36.66965576243602 -123.02864026778227
40.712098503523826 -121.62680790876854
33.81628177738741 -117.31208162496758
38.532886185388016 -119.88242498730817
37.384184676338876 -117.52917214190306
32.78283994162735 -121.78750073379359
33.84144774632225 -118.35331503790965
38.399262330190304 -122.75168582709858
41.14889784014532 -118.49768329512312
33.746626255023486 -119.33222605508948
34.625841101194176 -123.29667304288698
32.96313196983708 -122.71291578863504
40.979202999590804 -118.45619252260636
34.61779620542952 -119.55574180560515
40.554946977538954 -123.6173263771938
41.17344105615496 -118.74755895429249
38.57663967016955 -116.89562506906682
33.93710726528653 -116.5945168283256
41.03988174559327 -123.1810440139194
41.31453062716163 -117.14997342299176
34.079342748824615 -120.00525903706871
35.03014506182042 -120.04404547094101
39.391526858759846 -119.739452935729
41.26412348281626 -117.37225945600458
41.86388141609244 -121.06762467090321
39.58873038460887 -122.04096902229472
40.173034760043805 -120.04348946944778
37.10921168122843 -122.99794616932603
35.30978005504672 -118.0539844140971
33.36705770990508 -120.65369282927662
36.488860115522456 -119.43016392717543
36.8647248453315 -121.7585033335569
35.34036895151054 -122.9709608271091
39.320728599909536 -122.97197056285104
36.69839016596551 -119.88472387699049
36.014529795528915 -118.79126031585326
37.29565725679962 -117.7015912910707
40.43464539718159 -122.90783108215432
38.67822091303788 -123.07107274312776
36.199113656584956 -123.6323337352966
37.08677718032462 -119.17415043574876
35.68205214376855 -123.10673255779682
37.30082689163903 -123.09434921377667
35.530519177528426 -122.15827417717922
37.335881414323794 -119.72680615987714
36.30372674911857 -116.59101191592629
33.67819710546794 -120.46583882547756
41.170047821656944 -122.4854033133849
41.601066975729005 -116.71299956904797
34.92111883253323 -119.54076744616398
37.31655962518862 -122.38637029670129
40.02800075787902 -121.92734849900772
33.31593389012006 -122.75230556884615
40.65240202755595 -119.53314826362136
37.25954356423773 -116.51215580060112
38.689433039573856 -119.31232296606849
39.20838749927176 -119.06098783308497
34.137478165354246 -118.90064542367573
39.00533948795209 -116.47899548368318
37.09254412415528 -122.43641376636009
38.1586163279879 -123.22151087888412
35.71488151944233 -118.38833658708602
37.6606551330541 -119.66640979059432
39.385041352227596 -116.32549900060417
40.678688383489884 -121.79720769923652
34.766498922806406 -122.26985887728921
40.608669147813586 -118.4503947807267
